"id","pattern","indicator_type"
"indicator_3223","Failed to connect to domain","failure"
"indicator_3224","""CN=","success"
"indicator_3225",",CN=Computers,DC=","success"
"indicator_3226",",OU=Domain Controllers,DC=","success"
"indicator_3227","Distinguished Name format","success"
"indicator_3228","dsquery is not recognized","failure"
"indicator_3229","Access Denied","failure"
"indicator_3230","Failed to connect to domain","failure"
"indicator_3231","""CN=","success"
"indicator_3232",",CN=Users,DC=","success"
"indicator_3233","CN=Domain Admins","success"
"indicator_3234","Distinguished Name format","success"
"indicator_3235","dsquery is not recognized","failure"
"indicator_3236","Access Denied","failure"
"indicator_3237","Group name","success"
"indicator_3238","Members","success"
"indicator_3239","The command completed successfully","success"
"indicator_3240","System error 1355","failure"
"indicator_3241","Group name could not be found","failure"
"indicator_3242","Access is denied","failure"
"indicator_3243","Group name","success"
"indicator_3244","Members","success"
"indicator_3245","System error","failure"
"indicator_3246","Access denied","failure"
"indicator_3247","PDC","success"
"indicator_3248","List of DCs","success"
"indicator_3249","Cannot find domain","failure"
"indicator_3250","Access denied","failure"
"indicator_3251","CN=","success"
"indicator_3252","servicePrincipalName","success"
"indicator_3253","No SPNs found","failure"
"indicator_3254","Access denied","failure"
"indicator_3255","RPC server unavailable","failure"
"indicator_3256","CN=","success"
"indicator_3257","OU=","success"
"indicator_3258","DC=","success"
"indicator_3259","dsquery is not recognized","failure"
"indicator_3260","Access denied","failure"
"indicator_3261","CN=","success"
"indicator_3262","OU=","success"
"indicator_3263","dsquery is not recognized","failure"
"indicator_3264","CN=","success"
"indicator_3265","members","success"
"indicator_3266","dsquery is not recognized","failure"
"indicator_3267","No members found","failure"
"indicator_3268","CN=","success"
"indicator_3269","Sites","success"
"indicator_3270","dsquery is not recognized","failure"
"indicator_3271","ObjectDN","success"
"indicator_3272","ActiveDirectoryRights","success"
"indicator_3273","SecurityIdentifier","success"
"indicator_3274","ACE entries displayed","success"
"indicator_3275","Module not imported","failure"
"indicator_3276","Object not found","failure"
"indicator_3277","SecurityIdentifier","success"
"indicator_3278","GenericAll","success"
"indicator_3279","SIDs with full control listed","success"
"indicator_3280","No matching ACEs","failure"
"indicator_3281","Module not imported","failure"
"indicator_3282","DOMAIN\username","success"
"indicator_3283","Resolved name displayed","success"
"indicator_3284","Module not imported","failure"
"indicator_3285","SID not found","failure"
"indicator_3286","SecurityIdentifier","success"
"indicator_3287","WriteDacl","success"
"indicator_3288","SIDs with DACL write access","success"
"indicator_3289","No matching ACEs","failure"
"indicator_3290","Module not imported","failure"
"indicator_3291","SecurityIdentifier","success"
"indicator_3292","User-Force-Change-Password","success"
"indicator_3293","SIDs with password reset rights","success"
"indicator_3294","No matching ACEs","failure"
"indicator_3295","Module not imported","failure"
"indicator_3296","SecurityIdentifier","success"
"indicator_3297","WriteOwner","success"
"indicator_3298","SIDs with ownership change rights","success"
"indicator_3299","No matching ACEs","failure"
"indicator_3300","Module not imported","failure"
"indicator_3301","IdentityReferenceName","success"
"indicator_3302","ObjectDN","success"
"indicator_3303","ActiveDirectoryRights","success"
"indicator_3304","Permissions found","success"
"indicator_3305","No interesting ACLs found","failure"
"indicator_3306","Module not imported","failure"
"indicator_3307","Path","success"
"indicator_3308","IdentityReference","success"
"indicator_3309","FileSystemRights","success"
"indicator_3310","Share permissions displayed","success"
"indicator_3311","Access Denied","failure"
"indicator_3312","Path not found","failure"
"indicator_3313","Module not imported","failure"
"indicator_3314","SecurityIdentifier","success"
"indicator_3315","ActiveDirectoryRights","success"
"indicator_3316","Get-ObjectAcl not recognized","failure"
"indicator_3317","Object not found","failure"
"indicator_3318","SecurityIdentifier","success"
"indicator_3319","ActiveDirectoryRights","success"
"indicator_3320","Get-ObjectAcl not recognized","failure"
"indicator_3321","Group not found","failure"
"indicator_3322","dnshostname: Fully qualified domain name","success"
"indicator_3323","operatingsystem: Windows Server 2019, Windows 10 Enterprise, etc.","success"
"indicator_3324","operatingsystemversion: 10.0 (build_number) format","success"
"indicator_3325","Module not imported","failure"
"indicator_3326","Access Denied","failure"
"indicator_3327","No computers returned","failure"
"indicator_3328","operatingsystem field empty (stale AD objects)","failure"
"indicator_3329","List of legacy systems only","success"
"indicator_3330","No Windows Server 2019+ or Windows 11 in results","success"
"indicator_3331","Systems with build numbers < 16299 (workstations) or < 17763 (servers)","success"
"indicator_3332","Empty result (no legacy systems in domain)","failure"
"indicator_3333","Module not imported","failure"
"indicator_3334","Syntax error in Where-Object filter","failure"
"indicator_3335","Access control list displayed","success"
"indicator_3336","Owner: NT AUTHORITY\SYSTEM","success"
"indicator_3337","Access rules show BUILTIN\Administrators (FullControl) and Authenticated Users (Read) - vulnerable","success"
"indicator_3338","Access rules show ONLY BUILTIN\Administrators and SYSTEM - restricted (modern Windows)","success"
"indicator_3339","Access denied (must be local admin to read DefaultSecurity key ACL)","failure"
"indicator_3340","Key not found (unusual - should exist on all Windows)","failure"
"indicator_3341","PowerShell version too old (use regedit.exe /m for manual check)","failure"
"indicator_3342","Status: Running - service active, can use Remote Registry enumeration","success"
"indicator_3343","Status: Stopped, StartType: Manual - service can be started on-demand if you have admin access","success"
"indicator_3344","Status: Stopped, StartType: Disabled - service explicitly disabled, harder to use","success"
"indicator_3345","Access denied (need local admin or remote service query permissions)","failure"
"indicator_3346","RPC server unavailable (firewall blocking, target offline)","failure"
"indicator_3347","Service not found (unusual - should exist on all Windows)","failure"
"indicator_3348","[SC] ChangeServiceConfig SUCCESS","success"
"indicator_3349","[SC] StartService SUCCESS","success"
"indicator_3350","Service transitions from Stopped to Running","success"
"indicator_3351","Access is denied (need local admin)","failure"
"indicator_3352","The RPC server is unavailable (firewall or target offline)","failure"
"indicator_3353","The service cannot be started (dependency failure or corruption)","failure"
"indicator_3354","List of SIDs displayed (S-1-5-21-... format)","success"
"indicator_3355","Each SID represents a loaded user profile = logged-on user","success"
"indicator_3356","S-1-5-18 = SYSTEM (always present), S-1-5-19 = LOCAL SERVICE, S-1-5-20 = NETWORK SERVICE","success"
"indicator_3357","Access is denied (need local admin OR Remote Registry service enabled)","failure"
"indicator_3358","Network path not found (target offline or firewall)","failure"
"indicator_3359","The system cannot find the file specified (Remote Registry service not running)","failure"
"indicator_3360","Loaded X password hash","success"
"indicator_3361","guesses: X","success"
"indicator_3362","username (user)","success"
"indicator_3363","No password hashes loaded","failure"
"indicator_3364","0 password hashes cracked","failure"
"indicator_3365","Loaded X password hash","success"
"indicator_3366","guesses: X","success"
"indicator_3367","guesses: X","success"
"indicator_3368","Proceeding with wordlist mode","success"
"indicator_3369","Loaded X password hash (FORMAT)","success"
"indicator_3370","format confirmed in output","success"
"indicator_3371","No password hashes loaded (check --format)","failure"
