"id","flag","explanation"
"5bba9f5afd7c4abe","-m 0","Hash mode 0 - MD5 algorithm. Use 'hashcat --help' or hashcat wiki to find modes. Common: 0=MD5, 100=SHA1, 1400=SHA256, 1000=NTLM, 3200=bcrypt, 1800=sha512crypt. Mode MUST match hash type or cracking fails silently."
"7dc25c09c188ede9","-m 1400","Hash mode 1400 - SHA-256 algorithm. Slower than MD5 but still fast (9,000 MH/s on GPU vs 68,000 for MD5). Common in modern applications. SHA-256 hash = 64 hex characters."
"6d4640521cfd052f","-m 1000","Hash mode 1000 - NTLM (Windows password hashes). VERY FAST to crack (even faster than MD5). Extracted from SAM database, memory (mimikatz), or SMB authentication. Format: 32 hex characters. No salt = rainbow table vulnerable."
"b6effbc251111a1c","-m 13400","Hash mode 13400 - KeePass 1 (AES/Twofish) and KeePass 2 (AES). Password manager master password. SLOW algorithm (by design - bcrypt-based KDF with iterations). CPU cracking may be comparable to GPU for KeePass. Hash extracted with keepass2john tool."
"0189f0ecfa7eb9f2","-a 1","Attack mode 1 - Combination attack. Concatenates each word from wordlist1 with each word from wordlist2. Example: wordlist1=['pass','admin'] + wordlist2=['word','123'] = passwords: password, pass123, adminword, admin123. Keyspace = wordlist1_size × wordlist2_size. Useful for passwords like firstname+lastname, word+year, prefix+suffix."
"28df5e49531c7e33","-a 3","Attack mode 3 - Mask attack (pure brute-force with pattern). Define character positions: ?l=lowercase, ?u=uppercase, ?d=digit, ?s=special. Example: ?u?l?l?l?l?d?d?d?s = Uppercase + 4 lowercase + 3 digits + 1 special (Password123!). Faster than full brute-force by constraining character sets per position. Use when password policy is known."
"77037829f6fb1838","<MASK>","Character mask - ?l=lowercase (a-z), ?u=uppercase (A-Z), ?d=digits (0-9), ?s=special (!@#$%...), ?a=all. Example masks: ?d?d?d?d?d?d (6 digits), ?u?l?l?l?l?d?d?s (Pass12!), ?a?a?a?a?a?a?a?a (8-char full brute). Keyspace = charset_size^positions."
"f38435eca6f8d1a5","-a 6","Attack mode 6 - Hybrid wordlist + mask. Appends mask to each wordlist word. Example: wordlist='password' + mask='?d?d?s' = password00!, password01!, password00@, etc. Mode 7 prepends mask instead. Efficient for 'base word + numbers + special' pattern (common user behavior)."
"856a5cafb21dadd8","--status-timer","Auto-status interval - Seconds between automatic status displays. Default: manual only. Use 10-60 for long-running attacks to monitor progress. Lower values = more output spam."
"65c1c748206edf3a","--increment","Increment mode - Start with --increment-min length, progressively increase to --increment-max. Example: min=4, max=8 → tries all 4-char, then all 5-char, then 6, 7, 8. More efficient than starting at max length. Short passwords crack first."
"56c8ee1c8f9bb3ce","--increment-min","Minimum length - Starting password length for increment mode. Use known password policy minimum. Default: 1 (usually wasteful)."
"2595b31943c76ad1","--increment-max","Maximum length - Maximum password length for increment mode. Constrained by mask length. Example: mask=?a?a?a?a?a?a?a?a (8 chars) with --increment-max=8 tries lengths 1-8."
"34413df13639903e","--potfile-disable","Disable potfile - Don't save cracked hashes to hashcat.potfile. Use when: 1) Testing/debugging 2) Don't want persistent storage 3) Privacy concerns. WARNING: Results lost after session unless manually saved with --outfile."
"b18d835e9f432772","--username","Username parsing - Enable if hash file format is 'username:hash' (one per line). Hashcat extracts username for output. Results show: 'username:hash:password'. Common for NTLM dumps (user:hash from SAM or secretsdump.py output). Without flag, Hashcat treats entire line as hash (fails)."
"fd08d4e93a39ede3","?1","Reference to custom charset 1 (defined with -1 flag). ?2 = charset 2 (-2), ?3 = charset 3 (-3), ?4 = charset 4 (-4)."
"0db74c40ed909637","-m 3200","Hash mode 3200 - bcrypt algorithm. INTENTIONALLY SLOW (designed to resist cracking). Hash rate: ~100-10,000 H/s (compared to MD5: 68,000,000,000 H/s). GPU advantage minimal for bcrypt - CPU may be comparable. Common in modern web apps (Linux /etc/shadow $2y$, password managers). Requires FOCUSED wordlists (rockyou.txt = months/years)."
"138a8b9fb9a1531c","-m 18200","Hash mode 18200 - Kerberos 5 AS-REP etype 23 (RC4-HMAC). Used for AS-REP Roasting attacks. Hash format: $krb5asrep$23$user@DOMAIN.COM:hash_data. Extracted from users with 'Do not require Kerberos preauthentication' enabled. FAST to crack (RC4-HMAC = no expensive KDF)."
"585efc6938e3b4a5","-m 1800","Hash mode 1800 - sha512crypt ($6$ format). Linux password hashes from /etc/shadow. SLOW algorithm by design (5000+ rounds). Format: $6$salt$hash"
"86f872b04e3d184d","-m 13100","Hash mode 13100 - Kerberos 5 TGS-REP etype 23 (RC4-HMAC). Used for Kerberoasting attacks against service accounts. Hash format: $krb5tgs$23$*service_account$REALM$spn*$hash_data. CRITICAL: Computer accounts (MACHINE$) and Managed Service Accounts have 120-character random passwords = UNCRACKABLE. Only crack hashes from USER service accounts."
"a700c9b993c7dbc5","ssh://","Protocol specification - Tells Hydra to use SSH authentication module. Format: protocol://target or target protocol"
"36ccaac07ec45141","rdp://","RDP protocol - Uses FreeRDP for authentication testing. May show '[ERROR] freerdp: The connection failed to establish' even on successful authentication (Hydra limitation). Verify credentials manually with: xfreerdp /v:<TARGET> /u:<USER> /p:<PASS>"
"8f5af2542508274e","<POST_DATA>","Request body - Captured from Burp Suite intercept. Include all form fields (username, password, tokens). Use ^PASS^ where password goes, ^USER^ where username goes (if testing both)."
"6647822e9c80a147","<FAIL_STRING>","Failure indicator - Shortened string from failed login response. Hydra searches response for this string. If NOT found = successful login. Keep it short but unique (avoid generic words like 'password' or 'username' to reduce false positives)."
"05db23e8b1fb1cd8","ftp://","FTP protocol - Default port 21. Hydra tests cleartext authentication. Check for anonymous login first (ftp/anonymous user) before running dictionary attack."
"a9aa4518c298fabc","smb://","SMB protocol - Tests authentication on port 445 (SMB) or 139 (NetBIOS). Windows account authentication. Successful auth doesn't guarantee share access (depends on ACLs)."
"f0aa370774f771a0","mysql://","MySQL protocol - Default port 3306. Tests database authentication. Common users: root, admin, user, mysql. Success gives database access for data exfiltration or privilege escalation via UDF."
"59c7f921e10c2e15","$DRIVE","Target drive letter for VSS snapshot (C: contains NTDS.dit on DCs). Colon required."
"522f5a84c6f34eb7","[regex]::Match()","PowerShell regex to extract shadow copy device name (HarddiskVolumeShadowCopyN) from vshadow.exe output for path construction."
"6128daa98b8cc2c3","mklink /d","Creates directory symbolic link C:\sc pointing to shadow copy device. Allows standard file operations on locked NTDS.dit via shadow path."
"3da1b3535078993c","reg save hklm\system","Exports SYSTEM registry hive containing boot key (syskey) required to decrypt NTDS.dit password hashes."
"f14d50a77a42e0cb","Compress-Archive -Force","PowerShell native compression. -Force overwrites existing zip. Combines ntds.dit + system.bak into single file for efficient exfil."
"4ed068f9cb07b815","[IO.File]::ReadAllBytes()",".NET method to read entire zip file as byte array for raw TCP transmission. Preserves binary integrity."
"af47d0c0fc9127ac","Net.Sockets.TcpClient","PowerShell .NET TCP socket client - sends raw binary data to listener without protocol overhead."
"3ac5517736d929ef","Remove-Item -Force","Cleanup: Deletes extracted files and zip to minimize forensic artifacts on target."
"7e1ee83f0a05ad6e","-q 0","Quit immediately after EOF received (connection closed by sender). Critical for chaining with && operators. Without -q, nc may hang waiting for more data."
"0a24a1e34381dc20","> loot.zip","Redirect received bytes to loot.zip file. Binary-safe - preserves zip integrity."
"d86d2af1e38b9e4c","unzip loot.zip","Extract ntds.dit and system.bak from received archive."
"77996f19379a3c45","8000","Default port if not specified"
"523dc3834df4951c","share","Share name"
"fc73375adc224659",".","Current directory to share"
"9f4e9c67bb4f0f8d","-r disk:share=","Mount local folder as network share in Windows session"
"a9c38bb9af2a19eb","-x l","LAN speed optimization for faster transfers"
"98ec2825f6c9ce26","|","Pipe to netcat"
"09550cb014fa2684","file_get_contents","Read file/URL content"
"4d09a9d584578a77","file_put_contents","Write content to file"
"5f4bff28a64504c3","fopen","Alternative function"
"09c4e376b222336e","LWP::Simple","Web client module"
"382aaeafad89626c","getstore","Download and save function"
"0f64d06666c30756","Microsoft.XMLHTTP","HTTP client object"
"4c23ce3dbc028b10","ADODB.Stream","Binary stream object"
"42a6bc7ba1d4fd58","cscript","Command line script host"
"8f02d0159560d5ce","//nologo","Suppress banner"
"c963c640ab634457","upx -9","Compress binary (max compression)"
"0d6ed582c4e61315","exe2hex","Convert to debug script"
"4133bf7f8cc939ef","xxd -p","Convert to hex"
"19a2324bc4a8b64c","nslookup","DNS query tool"
"668a2b136624850f","while read","Process line by line"
"919fb46dd0755357","cat /etc/passwd","Display all user account information"
"98fabf705c9e6994","grep -v","Invert match - exclude lines containing nologin or false shells"
"60522b54bf07dec0","cut -d: -f1","Extract first field (username) using colon delimiter"
"fd05030c28ecfd32","hashcat","Advanced password recovery tool with GPU acceleration. Supports 300+ hash types. Leverages CUDA (NVIDIA) or OpenCL (AMD/Intel) for parallel hash computation. Speeds: CPU ~1M NTLM/sec, GPU ~10-100 BILLION NTLM/sec (depending on hardware). For OSCP, basic CPU cracking is sufficient for weak passwords."
"eeb623d211a5444a","<HASH_FILE>","Text file containing NTLM hash. Format: Just the 32 hexadecimal characters (no username, no colons, no spaces). Example file content: 08d7a47a6f9f66b97b1bae4178747494. For multiple hashes: One hash per line. Create with: echo '<HASH>' > hash.txt OR extract from DCSync output: grep ':' secretsdump.txt | cut -d: -f4 > hashes.txt."
"72216b2b00d71866","/usr/share/wordlists/rockyou.txt","Standard password wordlist included with Kali Linux. Contains 14 million real-world passwords from 2009 RockYou data breach. Compressed by default: gunzip /usr/share/wordlists/rockyou.txt.gz (one-time decompression). Cracks 30-50% of weak corporate passwords. For stronger passwords, use: crackstation-human-only.txt (1.5GB), weakpass_3.txt (8GB), or generate custom with CeWL (site-specific)."
"4706530e5c086b53","xfreerdp","Open-source RDP client for Linux. Full-featured alternative to Windows Remote Desktop. Supports RDP 8.1, RemoteFX, clipboard sharing, drive redirection, multi-monitor. Alternatives: rdesktop (older, limited features), remmina (GUI-based RDP client), Remmina (full remote desktop manager with RDP/VNC/SSH). Install: sudo apt install freerdp2-x11."
"d16f62f603931f76","/u:<USERNAME>","Username for authentication. Do NOT include domain prefix (use /d flag separately). Local account: 'Administrator'. Domain user: 'dave'. Service account: 'sqlsvc'. IMPORTANT: Username is case-insensitive but must match account name exactly (spacing matters)."
"977d12cc17a31593","/p:<PASSWORD>","Plaintext password for authentication. Special characters allowed (no escaping needed in most cases). If password contains spaces, use quotes: /p:""Pass Word 123"". ALTERNATIVE: Omit /p flag to be prompted interactively (avoids password in bash history). SECURITY NOTE: Password visible in process list (ps aux) - use with caution on shared systems."
"7fb6a6f762e2d629","/d:<DOMAIN>","Domain for authentication. NetBIOS name: 'CORP'. FQDN: 'corp.com'. For local (non-domain) authentication: Use '.' (period) OR omit flag entirely. CRITICAL: If account is domain user, MUST specify domain (authentication fails without it). Verify domain: echo %USERDNSDOMAIN% (from Windows) or realm list (from Linux)."
