"id","pattern","indicator_type"
"indicator_3323","0 valid passwords found","failure"
"indicator_3324","Page moved permanently","failure"
"indicator_3325","Connection failed","failure"
"indicator_3326","[21][ftp] host: <TARGET>   login: <USER>   password: <PASS>","success"
"indicator_3327","0 valid passwords found","failure"
"indicator_3328","530 Login incorrect","failure"
"indicator_3329","[445][smb] host: <TARGET>   login: <USER>   password: <PASS>","success"
"indicator_3330","NT_STATUS_LOGON_FAILURE","failure"
"indicator_3331","NT_STATUS_ACCOUNT_LOCKED_OUT","failure"
"indicator_3332","0 valid passwords found","failure"
"indicator_3333","[3306][mysql] host: <TARGET>   login: <USER>   password: <PASS>","success"
"indicator_3334","Access denied for user","failure"
"indicator_3335","Connection refused","failure"
"indicator_3336","[ATTEMPT] target <TARGET> - login <USER> - pass <PASS>","success"
"indicator_3337","valid password found","success"
"indicator_3338","max <TASKS> tasks per 1 server","success"
"indicator_3339","valid password found","success"
"indicator_3340","Restoring session from file","success"
"indicator_3341","Resuming at position","success"
"indicator_3342","No session file found","failure"
"indicator_3343","Session file incompatible","failure"
"indicator_3344","valid password found","success"
"indicator_3345","Serving HTTP on","success"
"indicator_3346","GET request received","success"
"indicator_3347","200 OK response","success"
"indicator_3348","Address already in use","failure"
"indicator_3349","Permission denied","failure"
"indicator_3350","Module not found","failure"
"indicator_3351","100%","success"
"indicator_3352","saved","success"
"indicator_3353","200 OK","success"
"indicator_3354","Connection refused","failure"
"indicator_3355","404 Not Found","failure"
"indicator_3356","No route to host","failure"
"indicator_3357","100 Continue","success"
"indicator_3358","200 OK","success"
"indicator_3359","Upload successful","success"
"indicator_3360","Connection refused","failure"
"indicator_3361","413 Entity Too Large","failure"
"indicator_3362","404 Not Found","failure"
"indicator_3363","CertUtil: -URLCache command completed successfully","success"
"indicator_3364","****","success"
"indicator_3365","OK","success"
"indicator_3366","0x80070002","failure"
"indicator_3367","The network path was not found","failure"
"indicator_3368","Access denied","failure"
"indicator_3369","StatusCode : 200","success"
"indicator_3370","File created","success"
"indicator_3371","Download complete","success"
"indicator_3372","Unable to connect","failure"
"indicator_3373","404 Not Found","failure"
"indicator_3374","Access denied","failure"
"indicator_3375","Impacket SMB Server","success"
"indicator_3376","Listening on","success"
"indicator_3377","Incoming connection","success"
"indicator_3378","Address already in use","failure"
"indicator_3379","Permission denied","failure"
"indicator_3380","SMB SessionError","failure"
"indicator_3381","Connection from","success"
"indicator_3382","File size increases","success"
"indicator_3383","Connection closed","success"
"indicator_3384","Address already in use","failure"
"indicator_3385","Connection refused","failure"
"indicator_3386","nc: command not found","failure"
"indicator_3387","RDP window opens","success"
"indicator_3388","Windows Explorer shows \\tsclient\share","success"
"indicator_3389","Files visible in share","success"
"indicator_3390","Connection refused","failure"
"indicator_3391","Authentication failed","failure"
"indicator_3392","Access denied to \\tsclient","failure"
"indicator_3393","Drive redirection disabled by policy","failure"
"indicator_3394","Base64 output","success"
"indicator_3395","Transfer complete","success"
"indicator_3396","Successful decode","success"
"indicator_3397","Invalid input","failure"
"indicator_3398","Connection refused","failure"
"indicator_3399","Decode error","failure"
"indicator_3400","FTP server started","success"
"indicator_3401","Listening on","success"
"indicator_3402","User logged in","success"
"indicator_3403","Module not found","failure"
"indicator_3404","Permission denied","failure"
"indicator_3405","Address in use","failure"
"indicator_3406","100%","success"
"indicator_3407","Transfer complete","success"
"indicator_3408","Bytes transferred","success"
"indicator_3409","Permission denied","failure"
"indicator_3410","Connection refused","failure"
"indicator_3411","No route to host","failure"
"indicator_3412","File created","success"
"indicator_3413","True returned","success"
"indicator_3414","Bytes written","success"
"indicator_3415","Warning: failed to open","failure"
"indicator_3416","Permission denied","failure"
"indicator_3417","Function disabled","failure"
"indicator_3418","200","success"
"indicator_3419","File created","success"
"indicator_3420","OK","success"
"indicator_3421","Can't locate LWP","failure"
"indicator_3422","404","failure"
"indicator_3423","Connection refused","failure"
"indicator_3424","Download complete","success"
"indicator_3425","File created","success"
"indicator_3426","Script finished","success"
"indicator_3427","ActiveX component can't create","failure"
"indicator_3428","Access denied","failure"
"indicator_3429","Invalid procedure","failure"
"indicator_3430","Packed","success"
"indicator_3431","Script created","success"
"indicator_3432","File assembled","success"
"indicator_3433","File too large","failure"
"indicator_3434","Compression failed","failure"
"indicator_3435","debug.exe not found","failure"
"indicator_3436","DNS queries sent","success"
"indicator_3437","Server replies","success"
"indicator_3438","Data in DNS logs","success"
"indicator_3439","NXDOMAIN","failure"
"indicator_3440","Connection timed out","failure"
"indicator_3441","Query refused","failure"
"indicator_3442","password=","success"
"indicator_3443","DB_PASSWORD","success"
"indicator_3444","$password","success"
"indicator_3445","dbpass","success"
"indicator_3446","credentials","success"
"indicator_3447","No such file or directory","failure"
"indicator_3448","Permission denied (all results)","failure"
"indicator_3449","No matches found","failure"
"indicator_3450","root","success"
"indicator_3451","List of usernames","success"
"indicator_3452","User accounts with /bin/bash or /bin/sh","success"
"indicator_3453","Permission denied","failure"
"indicator_3454","No such file (unlikely on Linux)","failure"
"indicator_3455","Empty output","failure"
"indicator_3456","Output: 'Session..........: hashcat'","success"
"indicator_3457","Output: 'Status...........: Cracked' OR 'Exhausted'","success"
"indicator_3458","Cracked hash shows: '<HASH>:<PASSWORD>' in terminal output","success"
"indicator_3459","Saved to: hashcat.potfile (automatic potfile in ~/.hashcat/hashcat.potfile)","success"
"indicator_3460","View cracked: hashcat -m 1000 <HASH_FILE> --show (displays <HASH>:<PASSWORD>)","success"
"indicator_3461","Status: Exhausted - Hash not in wordlist (try rules or different wordlist)","failure"
"indicator_3462","clCreateContext(): CL_DEVICE_NOT_FOUND - No GPU detected (use --force)","failure"
"indicator_3463","ATTENTION! OpenCL kernel self-test failed - GPU driver issue (use --force)","failure"
"indicator_3464","No devices found/left - Hardware not detected (CPU-only: use --force)","failure"
"indicator_3465","Output: 'Recovered........: X/Y (Z%) Digests' - Shows crack progress","success"
"indicator_3466","Output: 'Status...........: Cracked' - All hashes cracked OR 'Exhausted' - Tried all combos","success"
"indicator_3467","View cracked hashes: hashcat -m 1000 <HASH_FILE> --show","success"
"indicator_3468","Potfile location: ~/.hashcat/hashcat.potfile (persistent across sessions)","success"
"indicator_3469","Cracked format: <HASH>:<PASSWORD> (one per line)","success"
"indicator_3470","Status: Exhausted - Tried all wordlist+rules, some hashes remain uncracked (COMMON)","failure"
"indicator_3471","Recovered: 0/50 - NO hashes cracked (wordlist mismatch or very strong passwords)","failure"
"indicator_3472","GPU errors (see windows-hashcat-crack-ntlm troubleshooting)","failure"
"indicator_3473","Hash parsing errors (verify file format: one hash per line, 32 hex chars)","failure"
"indicator_3474","RDP window opens showing Windows login screen OR desktop","success"
"indicator_3475","Output: 'connected to <TARGET>:3389' in terminal","success"
"indicator_3476","Windows desktop visible with start menu, taskbar, etc.","success"
"indicator_3477","Can interact with GUI (open applications, browse files, etc.)","success"
"indicator_3478","Clipboard sharing works (copy/paste between Kali and Windows)","success"
"indicator_3479","freerdp_set_last_error_ex ERRCONNECT_LOGON_FAILURE - Wrong username/password","failure"
"indicator_3480","freerdp_set_last_error_ex ERRCONNECT_ACCOUNT_DISABLED - Account locked/disabled","failure"
"indicator_3481","connect: Connection refused - RDP port 3389 closed or firewall blocking","failure"
"indicator_3482","certificate verify failed - Missing /cert-ignore flag","failure"
"indicator_3483","NLA authentication required - Need /sec:nla flag OR disable Network Level Authentication","failure"
"indicator_3484","95% PE vectors highlighted in red/yellow","success"
"indicator_3485","SUID binaries listed","success"
